,budget,Action,Adventure,Crime,Science Fiction,Thriller,Animation,Fantasy,Family,Drama,Comedy,Mystery,Western,Romance,History,Horror,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,,release_year,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,query,trailer_id,youtube_link,release_date,views 1 month before,likes,dislikes,minutes,seconds,duration
65,31000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}]",,296099,"[{""id"": 4944, ""name"": ""route 66""}, {""id"": 5522, ""name"": ""grand canyon""}, {""id"": 5543, ""name"": ""cow""}, {""id"": 6876, ""name"": ""vacation""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 14724, ""name"": ""family vacation""}, {""id"": 155582, ""name"": ""amusement park""}, {""id"": 156165, ""name"": ""trucker""}, {""id"": 156768, ""name"": ""roller coaster""}, {""id"": 158340, ""name"": ""theme park""}, {""id"": 195687, ""name"": ""airline pilot""}, {""id"": 220448, ""name"": ""bipolar disorder""}, {""id"": 228417, ""name"": ""plano texas""}]",en,Vacation,"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned.",47.753598,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""BenderSpink"", ""id"": 6363}, {""name"": ""David Dobkin Productions"", ""id"": 53060}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,104384188,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",What could go wrong?,Vacation,6.2,1195,Vacation 2015 trailer,kleG7XCqOb4,https://www.youtube.com/watch?v=kleG7XCqOb4,7/28/2015,1728525,1714,94,2,31,151
66,30000000,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,273481,"[{""id"": 534, ""name"": ""mexico""}, {""id"": 591, ""name"": ""cia""}, {""id"": 919, ""name"": ""smoking""}, {""id"": 1556, ""name"": ""texas""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11719, ""name"": ""dirty cop""}, {""id"": 13042, ""name"": ""soccer""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 160194, ""name"": ""night vision""}, {""id"": 164881, ""name"": ""death of daughter""}, {""id"": 189102, ""name"": ""tunnel""}, {""id"": 191209, ""name"": ""el paso""}, {""id"": 198423, ""name"": ""moral dilemma""}, {""id"": 208397, ""name"": ""death of wife""}, {""id"": 217064, ""name"": ""mexican cartel""}]",en,Sicario,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.",55.424027,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Thunder Road Pictures"", ""id"": 3528}, {""name"": ""Black Label Media"", ""id"": 33681}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,84025816,121,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",The border is just another line to cross.,Sicario,7.2,2416,Sicario 2015 trailer,G8tlEcnrGnU,https://www.youtube.com/watch?v=G8tlEcnrGnU,9/17/2015,190245,1310,15,2,19,139
67,30000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",,307081,"[{""id"": 6075, ""name"": ""sport""}]",en,Southpaw,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",65.364452,"[{""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Riche-Ludwig Productions"", ""id"": 28438}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,91709827,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Believe in Hope.,Southpaw,7.3,2067,Southpaw 2015 trailer,Mh2ebPxhoLs,https://www.youtube.com/watch?v=Mh2ebPxhoLs,6/15/2015,4770110,19452,514,2,30,150
68,25000000,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://theageofadalinemovie.com,293863,"[{""id"": 582, ""name"": ""san francisco""}, {""id"": 4978, ""name"": ""immortality""}, {""id"": 9673, ""name"": ""love""}, {""id"": 15070, ""name"": ""forever""}]",en,The Age of Adaline,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself until she meets a man who changes her life.",82.052056,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Sierra/Affinity"", ""id"": 22107}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,65663276,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Love is timeless.,The Age of Adaline,7.4,1990,The Age of Adaline 2015 trailer,7UzSekc0LoQ,https://www.youtube.com/watch?v=7UzSekc0LoQ,4/16/2015,1060275,5001,88,2,32,152
69,29000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",,254470,"[{""id"": 6027, ""name"": ""music""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10229, ""name"": ""singer""}, {""id"": 10556, ""name"": ""male female relationship""}, {""id"": 33928, ""name"": ""audition""}, {""id"": 155939, ""name"": ""group of friends""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 186120, ""name"": ""singing competition""}, {""id"": 186136, ""name"": ""female musician""}, {""id"": 186147, ""name"": ""singing contest""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 209838, ""name"": ""acapella""}]",en,Pitch Perfect 2,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",71.496894,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Gold Circle Films"", ""id"": 12026}, {""name"": ""Brownstone Productions"", ""id"": 12365}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,287506194,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",We're back pitches,Pitch Perfect 2,6.8,1940,Pitch Perfect 2 2015 trailer,TY-u5P9pRwA,https://www.youtube.com/watch?v=TY-u5P9pRwA,5/7/2015,6573011,31695,703,2,27,147
70,28000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",http://www.straightouttacompton.com/,277216,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 740, ""name"": ""aids""}, {""id"": 796, ""name"": ""police brutality""}, {""id"": 897, ""name"": ""rap music""}, {""id"": 898, ""name"": ""hip-hop""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 2016, ""name"": ""vandalism""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 2930, ""name"": ""freedom of speech""}, {""id"": 4108, ""name"": ""protest""}, {""id"": 4562, ""name"": ""rapper""}, {""id"": 4741, ""name"": ""recording contract""}, {""id"": 5626, ""name"": ""from rags to riches""}, {""id"": 6093, ""name"": ""assault""}, {""id"": 6564, ""name"": ""terminal illness""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9932, ""name"": ""feud""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 11148, ""name"": ""police chase""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 12425, ""name"": ""racism""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 156158, ""name"": ""racial slur""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 158111, ""name"": ""no opening credits""}, {""id"": 160497, ""name"": ""wrongful arrest""}, {""id"": 163764, ""name"": ""death of brother""}, {""id"": 169213, ""name"": ""milwaukee wisconsin""}, {""id"": 169590, ""name"": ""police raid""}, {""id"": 178036, ""name"": ""police harassment""}, {""id"": 178929, ""name"": ""detroit michigan""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187903, ""name"": ""gangster rap""}, {""id"": 195162, ""name"": ""record company""}, {""id"": 208289, ""name"": ""1980s""}, {""id"": 217467, ""name"": ""music tour""}, {""id"": 217469, ""name"": ""reference to rodney king""}, {""id"": 217474, ""name"": ""intimidation by police""}, {""id"": 217475, ""name"": ""los angeles riots""}, {""id"": 217482, ""name"": ""compton california""}]",en,Straight Outta Compton,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music. Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels‚Äîarmed only with their lyrics, swagger, bravado and raw talent‚Äîstood up to the authorities that meant to keep them down and formed the world‚Äôs most dangerous group, N.W.A. And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",61.76233,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Cube Vision"", ""id"": 2780}, {""name"": ""Broken Chair Flickz"", ""id"": 63924}, {""name"": ""Crucial Films"", ""id"": 63925}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,201634991,147,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Story of N.W.A.,Straight Outta Compton,7.7,1355,Straight Outta Compton 2015 trailer,oyoew4T74_w,https://www.youtube.com/watch?v=oyoew4T74_w,8/13/2015,1701289,10286,183,2,32,152
71,28000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.thebigshortmovie.com/,318846,"[{""id"": 974, ""name"": ""bank""}, {""id"": 4373, ""name"": ""fraud""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5636, ""name"": ""wall street""}, {""id"": 6118, ""name"": ""finances""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 11321, ""name"": ""animated sequence""}, {""id"": 11687, ""name"": ""breaking the fourth wall""}, {""id"": 18040, ""name"": ""loan""}, {""id"": 165193, ""name"": ""financial crisis""}, {""id"": 179867, ""name"": ""real estate""}, {""id"": 188072, ""name"": ""mortgage""}]",en,The Big Short,The men who made millions from a global economic meltdown.,57.518472,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Regency Enterprises"", ""id"": 508}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,133346506,130,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",This is a true story.,The Big Short,7.3,2607,The Big Short 2015 trailer,vgqG3ITMv1Q,https://www.youtube.com/watch?v=vgqG3ITMv1Q,12/11/2015,2167772,5319,413,2,33,153
72,28000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.ourbrandiscrisismovie.com/,10317,"[{""id"": 3228, ""name"": ""bolivia""}, {""id"": 15184, ""name"": ""woman""}, {""id"": 18075, ""name"": ""political campaign""}, {""id"": 18266, ""name"": ""south america""}, {""id"": 238222, ""name"": ""year 2002""}]",en,Our Brand Is Crisis,"A feature film based on the documentary ""Our Brand Is Crisis"", which focuses on the use of American political campaign strategies in South America.",12.921594,"[{""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Smokehouse Pictures"", ""id"": 22695}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,7002261,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",May the best campaign win.,Our Brand Is Crisis,5.8,195,Our Brand Is Crisis 2015 trailer,LDh17hmTQ74,https://www.youtube.com/watch?v=LDh17hmTQ74,9/11/2015,223168,2278,135,2,25,145
73,26000000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",http://selflessmovie.tumblr.com/,238615,"[{""id"": 2251, ""name"": ""lie""}, {""id"": 4978, ""name"": ""immortality""}, {""id"": 6564, ""name"": ""terminal illness""}, {""id"": 10124, ""name"": ""laboratory""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 33721, ""name"": ""body-swap""}, {""id"": 34079, ""name"": ""death""}, {""id"": 34143, ""name"": ""rich""}, {""id"": 187008, ""name"": ""false memory""}, {""id"": 189748, ""name"": ""soul transference""}, {""id"": 196682, ""name"": ""rich man""}, {""id"": 205852, ""name"": ""mind transfer""}, {""id"": 218102, ""name"": ""host body""}, {""id"": 218105, ""name"": ""body snatching""}, {""id"": 227385, ""name"": ""eternal""}]",en,Self/less,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,66.097437,"[{""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""Ram Bergman Productions"", ""id"": 11092}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,30523226,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",God Created Man. Man Created Immortality.,Self/less,6.3,1091,Self/less 2015 trailer,3agaVwt0tb8,https://www.youtube.com/watch?v=3agaVwt0tb8,7/10/2015,2398539,10068,257,2,41,161
74,25000000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",https://www.uphe.com/movies/legend-2015,276907,"[{""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 15016, ""name"": ""twins""}]",en,Legend,"Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety.",32.854557,"[{""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Anton Capital Entertainment (ACE)"", ""id"": 20664}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",,2015,42972994,131,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","Love, fight, live, rule like a legend.",Legend,6.7,973,Legend 2015 trailer,yI3v6KfR9Mw,https://www.youtube.com/watch?v=yI3v6KfR9Mw,9/9/2015,1149792,5500,96,2,48,168
75,25000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,293646,"[{""id"": 6015, ""name"": ""mining""}, {""id"": 6460, ""name"": ""chile""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 209339, ""name"": ""mining accident""}]",en,The 33,"Based on a true story about the collapse at the mine in San Jose, Chile that left 33 miners isolated underground for 69 days.",10.699952,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""Fabula"", ""id"": 24459}, {""name"": ""Half Circle"", ""id"": 60255}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CL"", ""name"": ""Chile""}]",,2015,24902723,120,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Hope Runs Deep,The 33,6,378,The 33 2015 trailer,hOoIBOYqHyw,https://www.youtube.com/watch?v=hOoIBOYqHyw,8/6/2015,259139,1359,23,2,32,152
76,25000000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",http://www.thetransporterrefueled.com/,287948,"[{""id"": 396, ""name"": ""transporter""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 33885, ""name"": ""car""}, {""id"": 191845, ""name"": ""bank heist""}, {""id"": 210313, ""name"": ""action""}]",en,The Transporter Refueled,"The fast-paced action movie is again set in the criminal underworld in France, where Frank Martin is known as The Transporter, because he is the best driver and mercenary money can buy. In this installment, he meets Anna and they attempt to take down a group of ruthless Russian human traffickers who also have kidnapped Frank‚Äôs father.",25.002715,"[{""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",,2015,72629670,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",He Delivers.,The Transporter Refueled,5.2,559,The Transporter Refueled 2015 trailer,weqzAM5LCIY,https://www.youtube.com/watch?v=weqzAM5LCIY,9/3/2015,1610688,5696,1459,2,31,151
77,20000000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,272878,"[{""id"": 3541, ""name"": ""afghanistan""}, {""id"": 6091, ""name"": ""war""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 172291, ""name"": ""grieving""}]",en,Max,A dog that helped soldiers in Afghanistan returns to the U.S. and is adopted by his handler's family after suffering a traumatic experience.,14.136476,"[{""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Reel Chefs Catering"", ""id"": 83397}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,43967255,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Best Friend. Hero. Marine.,Max,6.8,276,Max 2015 trailer,6EPPMCwD5bw,https://www.youtube.com/watch?v=6EPPMCwD5bw,6/26/2015,1871692,9617,498,2,32,152
78,20000000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 36, ""name"": ""History""}]",http://www.spotlightthefilm.com,314365,"[{""id"": 516, ""name"": ""child abuse""}, {""id"": 917, ""name"": ""journalism""}, {""id"": 934, ""name"": ""judge""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 1680, ""name"": ""boston""}, {""id"": 2337, ""name"": ""pedophilia""}, {""id"": 6148, ""name"": ""court""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 10093, ""name"": ""priest""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 18396, ""name"": ""catholic""}, {""id"": 157008, ""name"": ""catholic church""}, {""id"": 161207, ""name"": ""catholicism""}, {""id"": 161304, ""name"": ""september 11 2001""}, {""id"": 195240, ""name"": ""investigative journalism""}, {""id"": 204357, ""name"": ""cardinal""}, {""id"": 207317, ""name"": ""christmas""}]",en,Spotlight,"The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",41.503588,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Anonymous Content"", ""id"": 10039}, {""name"": ""Rocklin / Faust"", ""id"": 42421}, {""name"": ""First Look Media"", ""id"": 75807}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,88346473,128,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Break the story. Break the silence.,Spotlight,7.8,2686,Spotlight 2015 trailer,EwdCIpbTN5g,https://www.youtube.com/watch?v=EwdCIpbTN5g,11/6/2015,213438,1039,15,2,28,148
79,19500000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",http://secretintheireyes.movie/,290751,"[{""id"": 1812, ""name"": ""fbi""}, {""id"": 156948, ""name"": ""missing child""}]",en,Secret in Their Eyes,"A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",15.012237,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Gran Via Productions"", ""id"": 2605}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""STX Entertainment"", ""id"": 47729}, {""name"": ""Route One Entertainment"", ""id"": 80834}, {""name"": ""Union Investment Partners"", ""id"": 88607}, {""name"": ""SITE Productions"", ""id"": 88608}, {""name"": ""Willie's Movies"", ""id"": 88609}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,34854990,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The truth lies in the most unexpected places.,Secret in Their Eyes,6.2,336,Secret in Their Eyes 2015 trailer,N3b0PFCrayE,https://www.youtube.com/watch?v=N3b0PFCrayE,10/14/2015,975818,6116,335,2,24,144
80,20000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}]",http://burntmovie.com/,295964,"[{""id"": 212, ""name"": ""london england""}, {""id"": 1650, ""name"": ""cook""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 2992, ""name"": ""diva""}, {""id"": 3658, ""name"": ""career""}, {""id"": 3914, ""name"": ""kitchen""}, {""id"": 11436, ""name"": ""redemption""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 18179, ""name"": ""drug addict""}, {""id"": 18293, ""name"": ""chef""}, {""id"": 223064, ""name"": ""come back""}]",en,Burnt,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",30.477114,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""PeaPie Films"", ""id"": 32243}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,36606743,100,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Never underestimate a man with everything to lose.,Burnt,6.3,950,Burnt 2015 trailer,QsyzkkI_g14,https://www.youtube.com/watch?v=QsyzkkI_g14,10/2/2015,754455,4841,331,1,54,114
81,20000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",http://www.littleboymovie.com/,256962,"[{""id"": 907, ""name"": ""japanese""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 10706, ""name"": ""spirituality""}]",en,Little Boy,An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.,12.232048,"[{""name"": ""Metanoia Films"", ""id"": 7075}, {""name"": ""Santa F\u00e9 Films"", ""id"": 90508}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,6420319,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Believe the impossible.,Little Boy,7,185,Little Boy 2015 trailer,b_BdzqsIX6A,https://www.youtube.com/watch?v=b_BdzqsIX6A,4/23/2015,1053015,5953,455,2,16,136
82,10000000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,314385,"[{""id"": 254, ""name"": ""france""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 9872, ""name"": ""grief""}, {""id"": 9935, ""name"": ""travel""}, {""id"": 156455, ""name"": ""unhappiness""}, {""id"": 166113, ""name"": ""marriage problems""}, {""id"": 187056, ""name"": ""woman director""}]",en,By the Sea,"Set in France during the mid-1970s, Vanessa, a former dancer, and her husband Roland, an American writer, travel the country together. They seem to be growing apart, but when they linger in one quiet, seaside town they begin to draw close to some of its more vibrant inhabitants, such as a local bar/caf√©-keeper and a hotel owner.",11.267676,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Jolie Pas"", ""id"": 39443}, {""name"": ""Pellikola"", ""id"": 73249}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,3727746,122,"[{""iso_639_1"": ""uk"", ""name"": ""\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",,By the Sea,5.4,156,By the Sea 2015 trailer,y08gxV5tHUQ,https://www.youtube.com/watch?v=y08gxV5tHUQ,11/12/2015,995036,394,49,1,15,75
